1.0,0.5,0.935483870967742,0.30602409638554229,0.22891566265060237,0.16144578313253022,0.15662650602409633,-0.64516129032258063,0.021505376344086002,-1.0,0.80336581045172673,-0.87776793622674953,1.0,-1.0,-1.0,-0.42035982448887055,-0.41737240100825557,-0.43863111988370396,-0.45906296261719648,-0.48995078753284171,-0.52105199983995942,-0.43153598911724311,-0.46018324642242703,-0.53417532441551874,-0.52953414865099169,-0.52921406756378286
1.0,0.6666666666666667,-0.935483870967742,0.20000000000000018,0.17108433734939754,0.098795180722891507,0.16144578313253022,-0.78494623655913975,-0.5161290322580645,-1.0,0.52885906040268438,-0.33422818791946296,1.0,-1.0,-1.0,-0.41737240100825557,-0.43863111988370396,-0.45906296261719648,-0.48995078753284171,-0.52105199983995942,-0.43153598911724311,-0.46018324642242703,-0.53417532441551874,-0.52953414865099169,-0.52921406756378286,-0.48528293834438063
1.0,0.6666666666666667,-0.8709677419354839,0.19518072289156629,0.18554216867469897,0.06024096385542177,0.050602409638554224,-0.98064516129032253,-0.95913978494623653,-1.0,0.58981612446958964,-0.10749646393210754,1.0,-1.0,-1.0,-0.43863111988370396,-0.45906296261719648,-0.48995078753284171,-0.52105199983995942,-0.43153598911724311,-0.46018324642242703,-0.53417532441551874,-0.52953414865099169,-0.52921406756378286,-0.48528293834438063,-0.47626732105466729
1.0,0.6666666666666667,-0.8064516129032258,0.14698795180722901,0.21927710843373505,-0.031325301204819245,-0.055421686746987886,-0.99354838709677418,-1.0,-1.0,0.66741237882177451,-0.043997017151379603,1.0,-1.0,-1.0,-0.45906296261719648,-0.48995078753284171,-0.52105199983995942,-0.43153598911724311,-0.46018324642242703,-0.53417532441551874,-0.52953414865099169,-0.52921406756378286,-0.48528293834438063,-0.47626732105466729,-0.4357503900988251
1.0,0.6666666666666667,-0.7419354838709677,0.11325301204819294,0.20000000000000018,0.089156626506024184,0.040963855421686901,-0.99784946236559136,-1.0,-1.0,0.79479326186830024,-0.039816232771822446,1.0,-1.0,-1.0,-0.48995078753284171,-0.52105199983995942,-0.43153598911724311,-0.46018324642242703,-0.53417532441551874,-0.52953414865099169,-0.52921406756378286,-0.48528293834438063,-0.47626732105466729,-0.4357503900988251,-0.43473679998933068
1.0,0.6666666666666667,-0.6774193548387097,0.069879518072289315,0.17590361445783143,0.026506024096385472,0.22891566265060237,-1.0,-1.0,-1.0,0.8255451713395634,-0.018691588785046731,1.0,-1.0,-1.0,-0.52105199983995942,-0.43153598911724311,-0.46018324642242703,-0.53417532441551874,-0.52953414865099169,-0.52921406756378286,-0.48528293834438063,-0.47626732105466729,-0.4357503900988251,-0.43473679998933068,-0.43318974140115496
1.0,0.6666666666666667,-0.6129032258064516,0.18554216867469897,0.15662650602409633,-0.050602409638554113,0.21445783132530138,-1.0,-1.0,-1.0,0.86775892334698712,-0.233469865418373,1.0,-1.0,-1.0,-0.43153598911724311,-0.46018324642242703,-0.53417532441551874,-0.52953414865099169,-0.52921406756378286,-0.48528293834438063,-0.47626732105466729,-0.4357503900988251,-0.43473679998933068,-0.43318974140115496,-0.41419826356010203
1.0,0.6666666666666667,-0.5483870967741935,0.29156626506024108,0.2096385542168675,0.13734939759036147,0.17590361445783143,-1.0,-1.0,-1.0,0.88161341016238892,-0.537977998952331,1.0,-1.0,-1.0,-0.46018324642242703,-0.53417532441551874,-0.52953414865099169,-0.52921406756378286,-0.48528293834438063,-0.47626732105466729,-0.4357503900988251,-0.43473679998933068,-0.43318974140115496,-0.41419826356010203,-0.40006134887504841
1.0,0.6666666666666667,-0.4838709677419355,0.15180722891566267,0.17108433734939754,0.065060240963855431,0.12771084337349414,-1.0,-1.0,-1.0,0.94108684611477922,-0.86693753174200106,1.0,-1.0,-1.0,-0.53417532441551874,-0.52953414865099169,-0.52921406756378286,-0.48528293834438063,-0.47626732105466729,-0.4357503900988251,-0.43473679998933068,-0.43318974140115496,-0.41419826356010203,-0.40006134887504841,-0.39878102452621333
1.0,0.6666666666666667,-0.4193548387096774,0.079518072289156638,0.10843373493975905,0.021686746987952032,-0.060240963855421659,-1.0,-1.0,-1.0,0.93504604944255942,-0.99418322830828887,1.0,-1.0,-1.0,-0.52953414865099169,-0.52921406756378286,-0.48528293834438063,-0.47626732105466729,-0.4357503900988251,-0.43473679998933068,-0.43318974140115496,-0.41419826356010203,-0.40006134887504841,-0.39878102452621333,-0.38528427201557736
1.0,0.6666666666666667,-0.3548387096774194,0.10843373493975905,0.14698795180722901,0.021686746987952032,-0.14698795180722879,-1.0,-1.0,-0.99612403100775193,0.9467054263565895,-1.0,1.0,-1.0,-1.0,-0.52921406756378286,-0.48528293834438063,-0.47626732105466729,-0.4357503900988251,-0.43473679998933068,-0.43318974140115496,-0.41419826356010203,-0.40006134887504841,-0.39878102452621333,-0.38528427201557736,-0.3026500046678493
1.0,0.6666666666666667,-0.29032258064516125,0.021686746987952032,0.11325301204819294,-0.11325301204819271,0.065060240963855431,-1.0,-1.0,-0.99902486591906392,0.84690394929302815,-1.0,1.0,-1.0,-1.0,-0.48528293834438063,-0.47626732105466729,-0.4357503900988251,-0.43473679998933068,-0.43318974140115496,-0.41419826356010203,-0.40006134887504841,-0.39878102452621333,-0.38528427201557736,-0.3026500046678493,-0.31321268054573825
1.0,0.6666666666666667,-0.22580645161290325,-0.060240963855421659,0.089156626506024184,-0.20963855421686739,0.15662650602409633,-1.0,-1.0,-1.0,0.43577712609970676,-1.0,1.0,-1.0,-1.0,-0.47626732105466729,-0.4357503900988251,-0.43473679998933068,-0.43318974140115496,-0.41419826356010203,-0.40006134887504841,-0.39878102452621333,-0.38528427201557736,-0.3026500046678493,-0.31321268054573825,-0.29328763286699289
1.0,0.6666666666666667,-0.16129032258064513,-0.079518072289156527,0.12289156626506026,-0.2240963855421686,0.13734939759036147,-1.0,-1.0,-1.0,0.4410377358490567,-1.0,1.0,-1.0,-1.0,-0.4357503900988251,-0.43473679998933068,-0.43318974140115496,-0.41419826356010203,-0.40006134887504841,-0.39878102452621333,-0.38528427201557736,-0.3026500046678493,-0.31321268054573825,-0.29328763286699289,-0.28501887144743343
1.0,0.6666666666666667,-0.09677419354838712,-0.18072289156626509,0.065060240963855431,-0.15662650602409633,0.079518072289156638,-1.0,-1.0,-1.0,0.4410377358490567,-1.0,1.0,-1.0,-1.0,-0.43473679998933068,-0.43318974140115496,-0.41419826356010203,-0.40006134887504841,-0.39878102452621333,-0.38528427201557736,-0.3026500046678493,-0.31321268054573825,-0.29328763286699289,-0.28501887144743343,-0.33399127779037374
1.0,0.6666666666666667,-0.032258064516129004,-0.02168674698795181,0.24337349397590358,-0.031325301204819245,-0.0024096385542167198,-1.0,-1.0,-1.0,0.4410377358490567,-1.0,1.0,-1.0,-1.0,-0.43318974140115496,-0.41419826356010203,-0.40006134887504841,-0.39878102452621333,-0.38528427201557736,-0.3026500046678493,-0.31321268054573825,-0.29328763286699289,-0.28501887144743343,-0.33399127779037374,-0.37650871554127063
1.0,0.6666666666666667,0.032258064516129004,0.069879518072289315,0.21927710843373505,0.012048192771084265,-0.040963855421686679,-1.0,-1.0,-1.0,0.45216874628639303,-1.0,1.0,-1.0,-1.0,-0.41419826356010203,-0.40006134887504841,-0.39878102452621333,-0.38528427201557736,-0.3026500046678493,-0.31321268054573825,-0.29328763286699289,-0.28501887144743343,-0.33399127779037374,-0.37650871554127063,-0.35090222856456976
1.0,0.6666666666666667,0.09677419354838701,0.0843373493975903,0.28674698795180742,0.20000000000000018,-0.19518072289156618,-1.0,-0.99784946236559136,-1.0,0.45216874628639325,-1.0,1.0,-1.0,-1.0,-0.40006134887504841,-0.39878102452621333,-0.38528427201557736,-0.3026500046678493,-0.31321268054573825,-0.29328763286699289,-0.28501887144743343,-0.33399127779037374,-0.37650871554127063,-0.35090222856456976,-0.29846227711020135
1.0,0.6666666666666667,0.16129032258064524,0.11325301204819294,0.32530120481927716,0.23855421686746991,-0.17108433734939743,-0.74408602150537639,-0.99569892473118282,-1.0,0.45130641330166288,-0.99881235154394299,1.0,-1.0,-1.0,-0.39878102452621333,-0.38528427201557736,-0.3026500046678493,-0.31321268054573825,-0.29328763286699289,-0.28501887144743343,-0.33399127779037374,-0.37650871554127063,-0.35090222856456976,-0.29846227711020135,-0.25701177631666694
1.0,0.6666666666666667,0.22580645161290325,0.14698795180722901,0.21445783132530138,0.012048192771084265,0.012048192771084265,-0.74623655913978493,-1.0,-0.86215092097445034,0.59001782531194302,-1.0,1.0,-1.0,-1.0,-0.38528427201557736,-0.3026500046678493,-0.31321268054573825,-0.29328763286699289,-0.28501887144743343,-0.33399127779037374,-0.37650871554127063,-0.35090222856456976,-0.29846227711020135,-0.25701177631666694,-0.24386177831717371
1.0,0.6666666666666667,0.29032258064516125,0.10361445783132539,0.12289156626506026,0.026506024096385472,-0.069879518072289093,-1.0,-1.0,-0.72192513368983957,0.7302436125965539,-1.0,1.0,-1.0,-1.0,-0.3026500046678493,-0.31321268054573825,-0.29328763286699289,-0.28501887144743343,-0.33399127779037374,-0.37650871554127063,-0.35090222856456976,-0.29846227711020135,-0.25701177631666694,-0.24386177831717371,-0.21209373041170421
1.0,0.6666666666666667,0.35483870967741926,0.021686746987952032,0.0843373493975903,0.016867469879518149,-0.069879518072289093,-1.0,-1.0,-0.72192513368983957,0.7302436125965539,-1.0,1.0,-1.0,-1.0,-0.31321268054573825,-0.29328763286699289,-0.28501887144743343,-0.33399127779037374,-0.37650871554127063,-0.35090222856456976,-0.29846227711020135,-0.25701177631666694,-0.24386177831717371,-0.21209373041170421,-0.2499966658220083
1.0,0.6666666666666667,0.4193548387096775,-0.050602409638554113,0.040963855421686901,-0.055421686746987886,-0.15180722891566256,-1.0,-1.0,-0.72192513368983957,0.73024361259655413,-1.0,1.0,-1.0,-1.0,-0.29328763286699289,-0.28501887144743343,-0.33399127779037374,-0.37650871554127063,-0.35090222856456976,-0.29846227711020135,-0.25701177631666694,-0.24386177831717371,-0.21209373041170421,-0.2499966658220083,-0.27600325415771998
1.0,0.6666666666666667,0.4838709677419355,-0.036144578313253017,0.021686746987952032,-0.045783132530120452,-0.13253012048192769,-1.0,-1.0,-0.72175980975029719,0.67181926278240223,-1.0,1.0,-1.0,-1.0,-0.28501887144743343,-0.33399127779037374,-0.37650871554127063,-0.35090222856456976,-0.29846227711020135,-0.25701177631666694,-0.24386177831717371,-0.21209373041170421,-0.2499966658220083,-0.27600325415771998,-0.27464290953708281
1.0,0.6666666666666667,0.5483870967741935,0.036144578313253017,0.10843373493975905,0.021686746987952032,-0.06506024096385532,-1.0,-1.0,-0.71773220747889011,0.52593486127864919,-1.0,1.0,-1.0,-1.0,-0.33399127779037374,-0.37650871554127063,-0.35090222856456976,-0.29846227711020135,-0.25701177631666694,-0.24386177831717371,-0.21209373041170421,-0.2499966658220083,-0.27600325415771998,-0.27464290953708281,-0.18061909016950972
1.0,0.6666666666666667,0.6129032258064515,0.012048192771084265,0.065060240963855431,-0.098795180722891396,0.0072289156626506035,-0.989247311827957,-1.0,-0.71669680530440028,0.51416515973477961,-1.0,1.0,-1.0,-1.0,-0.37650871554127063,-0.35090222856456976,-0.29846227711020135,-0.25701177631666694,-0.24386177831717371,-0.21209373041170421,-0.2499966658220083,-0.27600325415771998,-0.27464290953708281,-0.18061909016950972,-0.1113748816366813
1.0,0.6666666666666667,0.6774193548387097,0.012048192771084265,0.22409638554216871,-0.036144578313253017,-0.060240963855421659,-0.989247311827957,-1.0,-0.85189644792293795,0.52077062010836861,-1.0,1.0,-1.0,-1.0,-0.35090222856456976,-0.29846227711020135,-0.25701177631666694,-0.24386177831717371,-0.21209373041170421,-0.2499966658220083,-0.27600325415771998,-0.27464290953708281,-0.18061909016950972,-0.1113748816366813,-0.13298035502327255
1.0,0.6666666666666667,0.7419354838709677,0.16144578313253022,0.27710843373493965,0.1325301204819278,-0.084337349397590411,-0.80645161290322576,-0.7075268817204301,-0.98697916666666663,0.50260416666666652,-1.0,1.0,-1.0,-1.0,-0.29846227711020135,-0.25701177631666694,-0.24386177831717371,-0.21209373041170421,-0.2499966658220083,-0.27600325415771998,-0.27464290953708281,-0.18061909016950972,-0.1113748816366813,-0.13298035502327255,-0.19955722116269448
1.0,0.6666666666666667,0.8064516129032258,0.15662650602409633,0.1662650602409641,-0.040963855421686679,0.026506024096385472,-0.8193548387096774,-0.54408602150537644,-1.0,0.45038167938931317,-0.95419847328244278,1.0,-1.0,-1.0,-0.25701177631666694,-0.24386177831717371,-0.21209373041170421,-0.2499966658220083,-0.27600325415771998,-0.27464290953708281,-0.18061909016950972,-0.1113748816366813,-0.13298035502327255,-0.19955722116269448,-0.28749949987330126